0050C2224	9	PANNOCOM Ltd.
0050C2225	9	nVent, Schroff GmbH
0050C2226	9	Ross Video Limited
0050C2227	9	Intelligent Photonics Control
0050C2228	9	Intelligent Media Technologies, Inc.
0050C2229	9	eko systems inc.
0050C222A	9	Crescendo Networks
0050C222B	9	Riegl Laser Measurement Systems GmbH
0050C222C	9	Intrinsity
0050C222D	9	asetek Inc.
0050C222E	9	Lord Ingenierie
0050C222F	9	HTEC Limited
0050C2230	9	AutoTOOLS group Co. Ltd.
0050C2231	9	Legra Systems, Inc.
0050C2232	9	Simet
0050C2233	9	EdenTree Technologies, Inc.
0050C2234	9	Silverback Systems
0050C2235	9	Polimar Elektronik Ltd.
0050C2236	9	JLCooper Electronics
0050C2237	9	Tandata Systems Ltd
0050C2238	9	Schwer+Kopka GmbH
0050C2239	9	Stins Coman
0050C223A	9	Chantry Networks
0050C223B	9	Envara
0050C223C	9	Wheatstone Corporation
0050C223D	9	Gauging Systems Inc
0050C223E	9	Kallastra Inc.
0050C223F	9	Halliburton - NUMAR
0050C2240	9	Geoquip Ltd
0050C2241	9	Contronics Automacao Ltda
0050C2242	9	Mds Sciex
0050C2243	9	RGB Spectrum
0050C2244	9	intec GmbH
0050C2245	9	Hauppauge Computer Works, Inc.
0050C2246	9	Hardmeier
0050C2247	9	Gradual Tecnologia Ltda.
0050C2248	9	Dixtal Biomedica Ind. Com. Ltda.
0050C2249	9	Bender GmbH & Co. KG
0050C224A	9	CDS Rail
0050C224B	9	Azimuth Systems, Inc.
0050C224C	9	Supertel
0050C224D	9	Mettler Toledo
0050C224E	9	Scharff Weisberg Systems Integration Inc
0050C224F	9	Macronet s.r.l.
0050C2250	9	ACD Elektronik GmbH
0050C2251	9	DGT Sp. z o.o.
0050C2252	9	ads-tec GmbH
0050C2253	9	DSM-Messtechnik GmbH
0050C2254	9	Thales Communications Ltd
0050C2255	9	STMicroelectronics SRL
0050C2256	9	Information Technology Corp.
0050C2257	9	Digicast Networks
0050C2258	9	Spacesaver Corporation
0050C2259	9	Omicron Ceti AB
0050C225A	9	Zendex Corporation
0050C225B	9	Winford Engineering
0050C225C	9	Softhill Technologies Ltd.
0050C225D	9	Rdtech
0050C225E	9	MITE Hradec Kralove, s.r.o.
0050C225F	9	Albert Handtmann Maschinenfabrik GmbH&Co.KG
0050C2260	9	Biotage
0050C2261	9	Tattile Srl
0050C2262	9	Shanghai Gaozhi Science&Technology Development Ltd.
0050C2263	9	Vansco Electronics Oy
0050C2264	9	Confidence Direct Ltd
0050C2265	9	Belik S.P.R.L.
0050C2266	9	ATOM GIKEN Co.,Ltd.
0050C2267	9	Allen Martin Conservation Ltd
0050C2268	9	Parabit Systems
0050C2269	9	Technisyst Pty Ltd
0050C226A	9	Fg Synerys
0050C226B	9	Continental Gateway Limited
0050C226C	9	Crystal Vision Ltd
0050C226D	9	Dsp Design
0050C226E	9	ZP Engineering SEL
0050C226F	9	Digital Recorders Inc
0050C2270	9	S4 Technology Pty Ltd
0050C2271	9	Vlsip Technologies Inc.
0050C2272	9	Verex Technology
0050C2273	9	Servicios Condumex, S. A. de C. V.
0050C2274	9	Fundación TECNALIA Research & Innovation
0050C2275	9	Extreme Engineering Solutions
0050C2276	9	Tieline Research Pty Ltd
0050C2277	9	T/R Systems, Inc.
0050C2278	9	Replicom Ltd.
0050C2279	9	PATLITE Corporation
0050C227A	9	Maestro Pty Ltd
0050C227B	9	LinkSecurity A/S
0050C227C	9	Danlaw Inc
0050C227D	9	Allied Telesis K.K.
0050C227E	9	AnaLogic Computers Ltd.
0050C227F	9	Air Broadband Communications, Inc.
0050C2280	9	Agecodagis Sarl
0050C2281	9	Cabtronix AG
0050C2282	9	Telvent
0050C2283	9	Ansitex Corp.
0050C2284	9	Micronet Ltd.
0050C2285	9	Littwin GmbH & Co KG
0050C2286	9	Ateme
0050C2287	9	TECNEW Electronics Engineering Cr., Ltd.
0050C2288	9	RPM Systems Corporation
0050C2289	9	Rototype S.p.A.
0050C228A	9	Real Time Systems
0050C228B	9	Orion Technologies,LLC
0050C228C	9	Futaba Corporation
0050C228D	9	Axode Sa
0050C228E	9	Tattile srl
0050C228F	9	Spellman High Voltage Electronics Corp
0050C2290	9	Ebneuro Spa
0050C2291	9	Chauvin Arnoux
0050C2292	9	AMIRIX Systems
0050C2293	9	IP Unity
0050C2294	9	EPSa GmbH
0050C2295	9	Logosol, Inc.
0050C2296	9	OpVista
0050C2297	9	Kinetics
0050C2298	9	Harvad University
0050C2299	9	CAD-UL GmbH
0050C229A	9	Packet Techniques Inc.
0050C229B	9	ACD Elektronik GmbH
0050C229C	9	2N TELEKOMUNIKACE a.s.
0050C229D	9	Globe Wireless
0050C229E	9	SELEX Communications Ltd
0050C229F	9	Baudisch Electronic GmbH
0050C22A0	9	Sterling Industry Consult GmbH
0050C22A1	9	Infinetix Corp
0050C22A2	9	Epelsa, SL
0050C22A3	9	West-Com Nurse Call Systems, Inc.
0050C22A4	9	Xipher Embedded Networking
0050C22A5	9	Septier Communication Ltd
0050C22A6	9	Brannstroms Elektronik AB
0050C22A7	9	Micro System Architecturing srl
0050C22A8	9	DVTel Israel Ltd.
0050C22A9	9	Dr. Staiger, Mohilo + Co GmbH
0050C22AA	9	DEUTA Werke GmbH
0050C22AB	9	AUM Infotech Private Limited
0050C22AC	9	BBI Engineering, Inc.
0050C22AD	9	ABB T&D Spa
0050C22AE	9	Quest Retail Technology Pty Ltd
0050C22AF	9	CSA Computer & Antriebstechnik GmbH
0050C22B0	9	Telda Electronics
0050C22B1	9	Private
0050C22B2	9	Smiths Detection
0050C22B3	9	Embedded Systems Design
0050C22B4	9	Polatis Ltd
0050C22B5	9	Hobbes Computer Network Accessories
0050C22B6	9	Softier Inc.
0050C22B7	9	RAFI GmbH & Co.KG
0050C22B8	9	Admiral Secure Products, Ltd.
0050C22B9	9	Richmond Sound Design Ltd.
0050C22BA	9	Norco Industrial Technology Inc
0050C22BB	9	TA Instruments Ltd
0050C22BC	9	Uster Technologies AG
0050C22BD	9	StorLink Semi
0050C22BE	9	Lipowsky Industrie-Elektronik GmbH
0050C22BF	9	Perax
0050C22C0	9	Magellan Technology Pty Limited
0050C22C1	9	Stage Tec Entwicklungsgesellschaft für professionelle Audio
0050C22C2	9	Smarteye Corporation
0050C22C3	9	Digital SP Ltd
0050C22C4	9	Invensys Energy Systens (NZ) Limited
0050C22C5	9	Elman srl
0050C22C6	9	Initial Electronic Security Systems
0050C22C7	9	Siliquent Technologies Ltd
0050C22C8	9	Selco
0050C22C9	9	Roseman Engineering Ltd.
0050C22CA	9	Putercom Co., Ltd
0050C22CB	9	FACTS Engineering LLC
0050C22CC	9	Embedded Toolsmiths
0050C22CD	9	DataWind Research
0050C22CE	9	Ross Video Limited
0050C22CF	9	Diseño de Sistemas en Silicio S.A.
0050C22D0	9	Worth Data, Inc.
0050C22D1	9	Miritek, Inc.
0050C22D2	9	Airnet Communications Corp
0050C22D3	9	Gerber Scientific Products, Inc.
0050C22D4	9	Integrated System Solution Corp.
0050C22D5	9	Pixy Ag
0050C22D6	9	WIS Technologies
0050C22D7	9	Neo Electronics Ltd
0050C22D8	9	Syn-Tech Systems Inc
0050C22D9	9	Private
0050C22DA	9	PYRAMID Computer GmbH
0050C22DB	9	AutoTOOLS group Co. Ltd.
0050C22DC	9	Wiener, Plein & Baus GmbH
0050C22DD	9	Westek Technology Ltd
0050C22DE	9	Research Applications
0050C22DF	9	Micrel-Nke
0050C22E0	9	Baxter International Inc
0050C22E1	9	Access IS
0050C22E2	9	Ballard Technology, Inc,
0050C22E3	9	MG Industrieelektronik GmbH
0050C22E4	9	iamba LTD.
0050C22E5	9	Transtech DSP
0050C22E6	9	Dalsa
0050C22E7	9	SafeView, Inc.
0050C22E8	9	S.M.V. Systemelektronik GmbH
0050C22E9	9	SRI International
0050C22EA	9	QUBIsoft S.r.l.
0050C22EB	9	Lingg & Janke OHG
0050C22EC	9	Chengdu Book Digital Co., Ltd
0050C22ED	9	4RF Communications Ltd
0050C22EE	9	SHF Communication Technologies AG
0050C22EF	9	Profline B.V.
0050C22F0	9	LECO Corporation
0050C22F1	9	Geometrics, Inc.
0050C22F2	9	Eurotek Srl
0050C22F3	9	Crossbow Technology, Inc.
0050C22F4	9	Efficient Channel Coding
0050C22F5	9	ADChips
0050C22F6	9	Clifford Chance LLP
0050C22F7	9	Gillam-Fei S.A.
0050C22F8	9	SavvyCorp.com Ltd
0050C22F9	9	Digilent Inc.
0050C22FA	9	Tornado Modular Systems
0050C22FB	9	Arthur Industries Inc., dba On Hold Media Group
0050C22FC	9	Blackline Systems Corporation
0050C22FD	9	American Microsystems, Ltd.
0050C22FE	9	Saab AB
0050C22FF	9	Patria Advanced Solutions
0050C2300	9	Soredex Instrumentarium Oyj
0050C2301	9	Delphi Display Systems, Inc.
0050C2302	9	EuroDesign embedded technologies GmbH
0050C2303	9	CI Systems Ltd.
0050C2304	9	COMERSON S.r.l.
0050C2305	9	Symbium Corporation
0050C2306	9	Noran Tel Communications Ltd.
0050C2307	9	Uniondigital.,Co.Ltd
0050C2308	9	FiveCo
0050C2309	9	Rackmaster Systems, Inc.
0050C230A	9	Innings Telecom Inc.
0050C230B	9	VX Technologies Inc.
0050C230C	9	Teamlog
0050C230D	9	Setaram
0050C230E	9	Leviton Manufacturing Co., Inc
0050C230F	9	Digicontrole Lda
0050C2310	9	Cybertron Co., Ltd.
0050C2311	9	Comodo
0050C2312	9	Dese Technologies SL
0050C2313	9	SAIA Burgess Controls AG
0050C2314	9	MicroBee Systems, Inc
0050C2315	9	ifak system GmbH
0050C2316	9	Dataline AB
0050C2317	9	Cosine Systems, Inc.
0050C2318	9	Milmega Ltd
0050C2319	9	Invatron Systems Corp.
0050C231A	9	Zodiak Data Systems
0050C231B	9	Datacon
0050C231C	9	AxyomCore Inc.
0050C231D	9	Imarda New Zealand Limited
0050C231E	9	C3-ilex, LLC
0050C231F	9	Geotech Instruments, LLC
0050C2320	9	DTASENSOR S.p.A.
0050C2321	9	Uxp
0050C2322	9	BQT Solutions (Australia) Limited
0050C2323	9	Red Rock Networks
0050C2324	9	Odixion
0050C2325	9	Federal Aviation Administration
0050C2326	9	Navionics S.p.A.
0050C2327	9	Dornier GmbH
0050C2328	9	I.C.S. Electronics Limited
0050C2329	9	Imax
0050C232A	9	Phytec Messtechnik GmbH
0050C232B	9	Digital Multimedia Technologies Spa
0050C232C	9	Integrated Silicon Solution (Taiwan), Inc.
0050C232D	9	Consens Zeiterfassung GMBH
0050C232E	9	Manusa-Gest, S.L.
0050C232F	9	Pultronics
0050C2330	9	Sicon srl
0050C2331	9	Broadcast Sports Inc
0050C2332	9	Punjab Communications Ltd
0050C2333	9	Radix Corporation
0050C2334	9	Picture Elements, Inc.
0050C2335	9	Nimcat Networks
0050C2336	9	Golden River Traffic
0050C2337	9	Eti
0050C2338	9	Ernitec A/S
0050C2339	9	Secure Systems & Services
0050C233A	9	United Telecoms Ltd
0050C233B	9	MultimediaLED
0050C233C	9	SkipJam
0050C233D	9	GD Mission Systems
0050C233E	9	CA Technology, Inc
0050C233F	9	EXYS bvba
0050C2340	9	Virtu
0050C2341	9	Novx Systems
0050C2342	9	St. Michael Strategies
0050C2343	9	ABB Xiamen Switchgear Co. Ltd.
0050C2344	9	ads-tec GmbH
0050C2345	9	Act
0050C2346	9	biokeysystem
0050C2347	9	Row Seven Ltd
0050C2348	9	KoolSpan, Inc.
0050C2349	9	SSI Schaefer Peem
0050C234A	9	NIE Corporation
0050C234B	9	Ecutel Systems, Inc.
0050C234C	9	Chuo Electric Works Co., LTD.
0050C234D	9	BMK professional electronics GmbH
0050C234E	9	ABB Power Technologies S.p.A. Unità Operativa SACE (PTMV)
0050C234F	9	North Pole Engineering, Inc.
0050C2350	9	Kinesys Projects Limited
0050C2351	9	Finesystem Co., Ltd
0050C2352	9	Luceo
0050C2353	9	Crossing Informationssysteme GmbH
0050C2354	9	Advanced IP Communications
0050C2355	9	Ihm
0050C2356	9	Baytech Cinema
0050C2357	9	Athena Semiconductor
0050C2358	9	Alcea
0050C2359	9	Kramer Electronics Ltd.
0050C235A	9	Advanced Si-Net Co., LTD.
0050C235B	9	Vlsip Technologies, Inc
0050C235C	9	Ratotec GmbH
0050C235D	9	NetTest A/S
0050C235E	9	Jobin Yvon,Inc
0050C235F	9	F.Imm. S.r.L.
0050C2360	9	Digital Receiver Technology
0050C2361	9	Contec
0050C2362	9	AZD Praha s.r.o.
0050C2363	9	Septentrio nv/sa
0050C2364	9	Tattile srl
0050C2365	9	Vpg
0050C2366	9	Vanguard Technology Corp.
0050C2367	9	CANMAX Technology Ltd.
0050C2368	9	Aspel S.A.
0050C2369	9	Always On Wireless
0050C236A	9	Optronic Partner pr AB
0050C236B	9	Minerva Technology Inc
0050C236C	9	RISCO Group
0050C236D	9	Oplink Communications
0050C236E	9	Minicom Advanced Systems Ltd
0050C236F	9	XIMEA s.r.o.
0050C2370	9	Europe Technologies
0050C2371	9	Digital Art System
0050C2372	9	ELV Elektronik AG
0050C2373	9	Companion Worlds, inc.
0050C2374	9	Owasys Advanced Wireless Devices
0050C2375	9	TIR Systems Ltd.
0050C2376	9	Cleode
0050C2377	9	Xycom VME
0050C2378	9	Daintree Networks Pty
0050C2379	9	Control LAN S.A.
0050C237A	9	IDA Corporation
0050C237B	9	Freescale Semiconductor
0050C237C	9	MODIA SYSTEMS Co., Ltd
0050C237D	9	VeroTrak Inc.
0050C237E	9	Ni.Co. S.r.l.
0050C237F	9	Foresearch
0050C2380	9	EKE-Electronics Ltd.
0050C2381	9	Realtime Engineering AG
0050C2382	9	Colorado vNet
0050C2383	9	ICS Electronics
0050C2384	9	Wireless Reading Systems Holding ASA
0050C2385	9	SUNGJIN NEOTECH Co.Ltd.
0050C2386	9	Precision System Science Co.,Ltd
0050C2387	9	Inoteska s.r.o.
0050C2388	9	IEE Inc
0050C2389	9	Exavio Inc.
0050C238A	9	Embedtronics Enterprise
0050C238B	9	InterBridge,Inc.
0050C238C	9	Epsilon Srl
0050C238D	9	A&G Soluzioni Digitali
0050C238E	9	Nordic Alarm AB
0050C238F	9	TTC Telecom
0050C2390	9	TC Communications
0050C2391	9	Esensors, Inc.
0050C2392	9	Phytec Messtechnik GmbH
0050C2393	9	SYS TEC electronic GmbH
0050C2394	9	Embedit A/S
0050C2395	9	vidisys gmbh
0050C2396	9	RapidWave Inc.
0050C2397	9	MANGO DSP Ltd.
0050C2398	9	Inhand Electronics, Inc.
0050C2399	9	Advanced Micro Controls Inc.
0050C239A	9	Optical Air Data Systems
0050C239B	9	YUYAMA MFG Co.,Ltd
0050C239C	9	Tiyoda Mfg Co.,Ltd.
0050C239D	9	DigitalDeck, Inc.
0050C239E	9	A.R.G ElectroDesign Ltd
0050C239F	9	Isensix
0050C23A0	9	StreetFire Sound Labs, LLC
0050C23A1	9	Samsoft
0050C23A2	9	Vegas Amusement
0050C23A3	9	Star Link Communication Pvt. Ltd.
0050C23A4	9	Silvertree Engineering Ltd
0050C23A5	9	LabJack Corporation
0050C23A6	9	IntelliDesign Pty Ltd
0050C23A7	9	Elektrotechnik & Elektronik Oltmann GmbH
0050C23A8	9	Engim, Inc.
0050C23A9	9	Westronic Systems Inc.
0050C23AA	9	Networked Robotics Corporation
0050C23AB	9	taskit Rechnertechnik GmbH
0050C23AC	9	InAccess Networks
0050C23AD	9	Spirent Communications (Scotland) Limited
0050C23AE	9	Hankuk Tapi Computer Co., Ltd
0050C23AF	9	Norbit ODM AS
0050C23B0	9	Microtarget Tecnologia Digital Ltda.
0050C23B1	9	Specstroy-Svyaz Ltd
0050C23B2	9	Tennessee Valley Authority
0050C23B3	9	Media Lab., Inc.
0050C23B4	9	Contrôle Analytique inc.
0050C23B5	9	NEC TOKIN Corporation
0050C23B6	9	Arecont Vision
0050C23B7	9	Mindspeed Technologies
0050C23B8	9	Keith & Koep GmbH
0050C23B9	9	Gilbarco Autotank AB
0050C23BA	9	Phytec Messtechnik GmbH
0050C23BB	9	IMAGO Technologies GmbH
0050C23BC	9	Tyzx, Inc.
0050C23BD	9	Bigbang L.T.D.
0050C23BE	9	Pauly Steuer- und Regelanlagen GmbH & Co. KG
0050C23BF	9	Audio Processing Technology Ltd
0050C23C0	9	EDA Industries Pte. Ltd
0050C23C1	9	MicroTek Electronics, Inc.
0050C23C2	9	Casabyte Inc.
0050C23C3	9	4g Technologies, L.P.
0050C23C4	9	Sypris Electronics
0050C23C5	9	Silicon Optix Canada Inc.
0050C23C6	9	Net Optics
0050C23C7	9	Salent Technologies Ltd
0050C23C8	9	Wheels of Zeus Inc.
0050C23C9	9	Dilax Intelcom AG
0050C23CA	9	ABB Inc.
0050C23CB	9	Analytica GmbH
0050C23CC	9	Linkwell Telesystems Pvt Ltd
0050C23CD	9	Micro-Measurements
0050C23CE	9	Ward Leonard Electric Company
0050C23CF	9	Technovare Systems, Inc.
0050C23D0	9	Micro-Robotics Limited
0050C23D1	9	Braintronics BV
0050C23D2	9	Adilec Enginyeria SL
0050C23D3	9	American LED-gible Inc.
0050C23D4	9	Wisnu and Supak Co.,Ltd.
0050C23D5	9	Fluke Biomedical, Radiation Management Services
0050C23D6	9	Comlab Inc.
0050C23D7	9	TTC TELEKOMUNIKACE Ltd
0050C23D8	9	Key Systems , Inc.
0050C23D9	9	Bavaria Digital Technik GmbH
0050C23DA	9	M5 Data Limited
0050C23DB	9	Osmetech Inc.
0050C23DC	9	3D perception AS
0050C23DD	9	ELMIC GmbH
0050C23DE	9	ABB Power Technologies S.p.A. Unità Operativa SACE (PTMV)
0050C23DF	9	BiODE Inc.
0050C23E0	9	Oy Stinghorn Ltd
0050C23E1	9	NeuLion Incorporated
0050C23E2	9	SysNova
0050C23E3	9	CSIRO - Division of Exploration and Mining
0050C23E4	9	CUE, a.s.
0050C23E5	9	Vacon Plc
0050C23E6	9	Crde
0050C23E7	9	Revolution Education Ltd
0050C23E8	9	Conformative Systems, Inc.
0050C23E9	9	MedAvant Healthcare
0050C23EA	9	Alro Information Systems SA
0050C23EB	9	ISS International
0050C23EC	9	Teneros
0050C23ED	9	The Board Room Inc.
0050C23EE	9	Commoca, Inc
0050C23EF	9	PAT Industries, DBA Pacific Advanced Technology
0050C23F0	9	megatec electronic GmbH
0050C23F1	9	Salland Electronics Holding BV
0050C23F2	9	STL GmbH
0050C23F3	9	Hitachi Energy Germany AG
0050C23F4	9	MC TECHNOLOGY GmbH
0050C23F5	9	Phaedrus Limited
0050C23F6	9	dAFTdATA Limited
0050C23F7	9	Advantage R&D
0050C23F8	9	Superna Ltd
0050C23F9	9	Sintium Ltd
0050C23FA	9	Tumsan
0050C23FB	9	nVent, Schroff GmbH
0050C23FC	9	Weinberger Deutschland GmbH
0050C23FD	9	HARTMANN software GbR
0050C23FE	9	HaiVision Systems Inc
0050C23FF	9	Cast Iron Systems
0050C2400	9	SmartMotor AS
0050C2401	9	Promess Incorporated
0050C2402	9	Numeron Sp. z o.o.
0050C2403	9	Rohde&Schwarz Topex SA
0050C2404	9	NanShanBridge Co.Ltd
0050C2405	9	Guralp Systems Limited
0050C2406	9	CoreStreet, Ltd
0050C2407	9	AIE Etudes
0050C2408	9	TERN, Inc.
0050C2409	9	Ktec Ltd
0050C240A	9	Contec Steuerungstechnik & Automation GmbH
0050C240B	9	Center VOSPI JSC
0050C240C	9	Applied Materials UK Ltd
0050C240D	9	Afonics Fibreoptics Ltd
0050C240E	9	ads-tec GmbH
0050C240F	9	Bir,Inc.
0050C2410	9	Grossenbacher Systeme AG
0050C2411	9	Multimessage Systems Ltd.
0050C2412	9	TSB Solutions Inc.
0050C2413	9	Goodrich
0050C2414	9	Talleres de Escoriaza SA
0050C2415	9	SensoTech GmbH
0050C2416	9	SELCO s.r.l.
0050C2417	9	QT systems ab
0050C2418	9	Planea Oy
0050C2419	9	Mecsel Oy
0050C241A	9	Bluewater Systems Ltd
0050C241B	9	LogiM GmbH Software und Entwicklung
0050C241C	9	Infrasafe, Inc.
0050C241D	9	Altronic, Inc.
0050C241E	9	Videotek Sistemas Eletronicos Ltda.
0050C241F	9	Avionica, Inc
0050C2420	9	Boundless Technologies
0050C2421	9	Efsys
0050C2422	9	ads-tec GmbH
0050C2423	9	Power-One Inc.
0050C2424	9	Metrolab Technology SA
0050C2425	9	Pinnacle Technology
0050C2426	9	STOM System
0050C2427	9	Scheidt & Bachmann GmbH
0050C2428	9	Roxar A/S
0050C2429	9	Matthews Australasia
0050C242A	9	Dsp Design
0050C242B	9	Vlsip Technologies, Inc.
0050C242C	9	Trapeze Software Group Inc
0050C242D	9	Argo-Tech
0050C242E	9	Oelmann Elektronik GmbH
0050C242F	9	Win4NET
0050C2430	9	Arcom Digital
0050C2431	9	Octatron, Inc.
0050C2432	9	Topway Industries Ltd.
0050C2433	9	Idetech Europe S.A.
0050C2434	9	ImperativeNetworks
0050C2435	9	Adatel Telecomunicaciones S.A.
0050C2436	9	Satellite Services BV
0050C2437	9	PowerWAN, Inc
0050C2438	9	Telecom Protection Technologies Limited
0050C2439	9	Peleton Photonic Systems
0050C243A	9	ProDesign GmbH
0050C243B	9	A3Ip
0050C243C	9	Ducommun LaBarge Technologies, Inc
0050C243D	9	Ann Arbor Sensor Systems LLC
0050C243E	9	Coppercom
0050C243F	9	ARVOO Imaging Products BV
0050C2440	9	Advanced Modular Computers Ltd.
0050C2441	9	Sammi Information Systems Co.,Ltd
0050C2442	9	Pico Computing, Inc.
0050C2443	9	Pickering Laboratories
0050C2444	9	Offshore Systems Ltd
0050C2445	9	MICRONIC s.r.o.
0050C2446	9	Micro Technic A-S
0050C2447	9	Grupo Epelsa S.L.
0050C2448	9	Comtech Systems Inc.
0050C2449	9	BLEILE DATENTECHNIK GmbH
0050C244A	9	Elettronica Santerno SpA
0050C244B	9	Solace Systems, Inc.
0050C244C	9	Computime Systems UK Ltd.
0050C244D	9	Electro-Matic Products, Inc.
0050C244E	9	QQ Technology,Inc
0050C244F	9	kippdata GmbH
0050C2450	9	Enconair Ecological Chambers Inc.
0050C2451	9	HAMEG GmbH
0050C2452	9	Scame Sistemi srl
0050C2453	9	Erhardt+Leimer GmbH
0050C2454	9	Brivo Systems, LLC
0050C2455	9	Gogo BA
0050C2456	9	DRDC Valcartier
0050C2457	9	Danbridge
0050C2458	9	HRZ data GmbH
0050C2459	9	Phytec Messtechnik GmbH
0050C245A	9	Funkwerk plettac electronic GmbH
0050C245B	9	Matra Electronique
0050C245C	9	Deister Electronic GmbH
0050C245D	9	Digital Engineering, Inc.
0050C245E	9	Halliburton - Sperry Drilling Service
0050C245F	9	T2C Marketing AB
0050C2460	9	Vitelnet
0050C2461	9	Tattile Srl
0050C2462	9	CT Company
0050C2463	9	Codem Systems, Inc.
0050C2464	9	XYTAC system technologies
0050C2465	9	PDTS GmbH
0050C2466	9	LONAP Limited
0050C2467	9	United Western Technologies
0050C2468	9	Network I/O
0050C2469	9	Bipom Electronics, Inc.
0050C246A	9	ISE GmbH
0050C246B	9	EASYTECH GmbH
0050C246C	9	CAMCO GmbH
0050C246D	9	Paul Scherrer Institut (PSI)
0050C246E	9	Avenir Technologies Inc.
0050C246F	9	Neuroware
0050C2470	9	Cybectec inc.
0050C2471	9	Pixtree Technologies, inc.
0050C2472	9	KOP Ltd
0050C2473	9	Sensus Metering Systems Israel
0050C2474	9	Venue 1, Inc.
0050C2475	9	ISEPOS GmbH
0050C2476	9	Ascon S.p.a.
0050C2477	9	SEV Tidsystem AB
0050C2478	9	Metafix Inc.
0050C2479	9	Unlimited Bandwidth LLC
0050C247A	9	Efficient Channel Coding
0050C247B	9	Pitney Bowes, Inc
0050C247C	9	AUCONET GmbH
0050C247D	9	WIT Inc
0050C247E	9	Energie Umwelt Systemtechnik GmbH
0050C247F	9	BRIT Inc.
0050C2480	9	SELKOM GmbH
0050C2481	9	Computer Sciences Corp
0050C2482	9	Priamus System Technologies Ag
0050C2483	9	Ses
0050C2484	9	Kooltech LLC
0050C2485	9	Phytec Messtechnik GmbH
0050C2486	9	Safegate International AB
0050C2487	9	Eridon Corporation
0050C2488	9	Da Sistemi Spa
0050C2489	9	EREE Electronique
0050C248A	9	Mobile Matrix, Inc.
0050C248B	9	ads-tec GmbH
0050C248C	9	Uniton Ag
0050C248D	9	Metron Sp. z o.o.
0050C248E	9	Teledyne Tekmar
0050C248F	9	DENGYOSHA co.,LTD.
0050C2490	9	Cloanto Corporation
0050C2491	9	Fr. Sauter AG
0050C2492	9	Trafsys As
0050C2493	9	Artis GmbH
0050C2494	9	Ultimate Technology, Inc.
0050C2495	9	VAZA Elektronik AB
0050C2496	9	Acutelogic Corporation
0050C2497	9	Advanced Driver Information Technology GmbH
0050C2498	9	Quartet Technology, Inc.
0050C2499	9	Trellia Networks
0050C249A	9	TelASIC Communications, Inc.
0050C249B	9	vg controls, inc
0050C249C	9	Envisacor Technologies Inc.
0050C249D	9	Critical Link LLC
0050C249E	9	Armorlink Co.Ltd
0050C249F	9	GCS, Inc
0050C24A0	9	Advanced technologies & Engineering (pty) Ltd
0050C24A1	9	nVent, Schroff GmbH
0050C24A2	9	SPECS GmbH
0050C24A3	9	Protium Technologies, Inc.
0050C24A4	9	Ieee P1609 Wg
0050C24A5	9	Teledyne Monitor Labs
0050C24A6	9	Buyang Electronics Industrial Co., Ltd.
0050C24A7	9	iseg Spezialelektronik GmbH
0050C24A8	9	CYJAYA Korea
0050C24A9	9	Faber Electronics BV
0050C24AA	9	HEINEN ELEKTRONIK GmbH
0050C24AB	9	JVF Communications Ltd
0050C24AC	9	Doramu Co.,Ltd.
0050C24AD	9	OpenPeak, Inc.
0050C24AE	9	ads-tec GmbH
0050C24AF	9	Orbis Oy
0050C24B0	9	Esmart Distribution Pte Ltd
0050C24B1	9	NSFOCUS Information Technology Co., Ltd.
0050C24B2	9	TESLA, a.s.
0050C24B3	9	ANSA Corporation
0050C24B4	9	Matrix Audio Designs
0050C24B5	9	Valley Tecnologia
0050C24B6	9	General Resources Co., LTD.
0050C24B7	9	GFI Chrono Time
0050C24B8	9	Shenzhen Hongdian Technologies.,Ltd
0050C24B9	9	Rose Technologies
0050C24BA	9	Mistletoe Technologies
0050C24BB	9	Protonic Holland
0050C24BC	9	Saia Burgess Controls AG
0050C24BD	9	Argon ST
0050C24BE	9	Digital Dynamics, Inc.
0050C24BF	9	Westinghouse Rail Systems Ltd
0050C24C0	9	Bio-logic Systems Corp
0050C24C1	9	Movaz Networks, Inc.
0050C24C2	9	Elbit Systems Ltd.
0050C24C3	9	Quantum3D, Inc.
0050C24C4	9	Black Diamond Video, Inc.
0050C24C5	9	eXray Broadband Inc.
0050C24C6	9	Rubin Ltd.
0050C24C7	9	Transbit Sp.z o.o.
0050C24C8	9	Neets
0050C24C9	9	Scirocco AB
0050C24CA	9	Yarg Biometrics Limited
0050C24CB	9	Verint Systems Ltd
0050C24CC	9	ImpediMed Limited
0050C24CD	9	Securiton AG
0050C24CE	9	Open Date Equipment Limited
0050C24CF	9	Ziehl-Abegg AG
0050C24D0	9	RCS Energy Management Ltd
0050C24D1	9	SLICAN sp. z o.o.
0050C24D2	9	Twoway CATV SERVICE INC.
0050C24D3	9	ELPROC sp. z o.o.
0050C24D4	9	Herholdt Controls srl
0050C24D5	9	SEBA Design Pty Ltd
0050C24D6	9	Ingenieurbüro Schober
0050C24D7	9	Delta Tau Data Systems, Inc.
0050C24D8	9	Avantry Ltd.
0050C24D9	9	GE Security Kampro
0050C24DA	9	MEDIORNET GmbH
0050C24DB	9	Alfing Montagetechnik GmbH
0050C24DC	9	Ace Electronics, Inc.
0050C24DD	9	Truteq Wireless (PTY) Ltd.
0050C24DE	9	GD Mission Systems
0050C24DF	9	Thermo Electron
0050C24E0	9	Telematrix
